title,release_year,imdb_id,poster,tmdb_id,cast,director,genres,production_companies
Damsel,2018,tt5881528,https://m.media-amazon.com/images/M/MV5BMjAxNjY2NjY2OV5BMl5BanBnXkFtZTgwMzM2NzY1NTM@._V1_.jpg,414018,RobertPattinson MiaWasikowska DavidZellner NathanZellner JosephBillingiere RobertForster,NathanZellner,Comedy Western,StrophicProductionsLimited
The Domestics,2018,tt5591666,https://m.media-amazon.com/images/M/MV5BZDBhYzU3M2YtNTFjMi00ZGMwLTgwYzctMmIwOTNiMTkyZjFjXkEyXkFqcGdeQXVyNjU3MTkxMDA@._V1_.jpg,426814,KateBosworth TylerHoechlin SonoyaMizuno LanceReddick KadenWashingtonLewis JacinteBlankenship,MikePNelson,Thriller Horror,HollywoodGangProductions OrionPictures
Sicario: Day of the Soldado,2018,tt5052474,https://m.media-amazon.com/images/M/MV5BMTEzNjM2NTYxMjReQTJeQWpwZ15BbWU4MDU2NzAxNTUz._V1_.jpg,400535,BeniciodelToro JoshBrolin IsabelaMerced JeffreyDonovan ManuelGarcia-Rulfo CatherineKeener,StefanoSollima,Action Crime Thriller,ThunderRoad BlackLabelMedia ColumbiaPictures
Leave No Trace,2018,tt3892172,https://m.media-amazon.com/images/M/MV5BMjE3OTI1MTU0OV5BMl5BanBnXkFtZTgwNTg1MzkzNTM@._V1_.jpg,443463,ThomasinMcKenzie BenFoster JeffKober DaleDickey DanaMillican AlyssaMcKay,DebraGranik,Drama,BronStudios FirstLookMedia HarrisonProductions TopicStudios Stage6Films BleeckerStreetFilms
Uncle Drew,2018,tt7334528,https://m.media-amazon.com/images/M/MV5BMTU2MzE0NzQ1Ml5BMl5BanBnXkFtZTgwNzIyNzczNTM@._V1_.jpg,474335,KyrieIrving LilRelHowery ShaquilleONeal ChrisWebber ReggieMiller NateRobinson,CharlesStoneIII,Comedy,Lionsgate SummitEntertainment
The First Purge,2018,tt6133466,https://m.media-amazon.com/images/M/MV5BYmVjMWJhMTYtMzUxMC00ODdhLTk3YzMtZDFhNGUyOGFhYTY0XkEyXkFqcGdeQXVyNDIzMzcwNjc@._V1_.jpg,442249,MarisaTomei PatchDarragh KristenSolis YlanNoel ChristianRobinson LexScottDavis,GerardMcMurray,Horror Action Thriller,PlatinumDunes BlumhouseProductions UniversalPictures
Ant-Man and the Wasp,2018,tt5095030,https://m.media-amazon.com/images/M/MV5BYjcyYTk0N2YtMzc4ZC00Y2E0LWFkNDgtNjE1MzZmMGE1YjY1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,363088,PaulRudd EvangelineLilly MichaelPeña WaltonGoggins BobbyCannavale JudyGreer,PeytonReed,Action Adventure ScienceFiction,MarvelStudios
Sorry to Bother You,2018,tt5688932,https://m.media-amazon.com/images/M/MV5BNjgwMmI4YzUtZGI2Mi00M2MwLWIyMmMtZWYzMWZmNzAyNmYwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,424781,LakeithStanfield TessaThompson JermaineFowler OmariHardwick TerryCrews PattonOswalt,BootsRiley,Fantasy ScienceFiction Comedy,Cinereach SignificantProductions MACRO MNMCreative TheSpaceProgram
Whitney,2018,tt5740866,https://m.media-amazon.com/images/M/MV5BODBiZTQ2NzctMTE4NS00YjE3LTk5MWMtYWE0NDE0ZDE0YTJjXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_.jpg,507256,WhitneyHouston BobbyBrown CissyHouston CliveDavis LAReid KevinCostner,KevinMacdonald,Music Documentary,LightboxEntertainment AltitudeFilmEntertainment HappyStreetEntertainment
Hotel Transylvania 3: Summer Vacation,2018,tt5220122,https://m.media-amazon.com/images/M/MV5BNjA1MzU5MTY3OF5BMl5BanBnXkFtZTgwNTU5MDA3NTM@._V1_.jpg,400155,AdamSandler AndySamberg SelenaGomez KevinJames DavidSpade SteveBuscemi,GenndyTartakovsky,Animation Comedy Family Fantasy,ColumbiaPictures SonyPicturesAnimation
Skyscraper,2018,tt5758778,https://m.media-amazon.com/images/M/MV5BOGM3MzQwYzItNDA1Ny00MzIyLTg5Y2QtYTAwMzNmMDU2ZDgxXkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_.jpg,447200,DwayneJohnson NeveCampbell ChinHan RolandMøller NoahTaylor ByronMann,RawsonMarshallThurber,Action Thriller,FlynnPictureCompany LegendaryPictures SevenBucksProductions TheThirdFloor
Eighth Grade,2018,tt7014006,https://m.media-amazon.com/images/M/MV5BMzVlYzgxYjAtYzhhZi00MDc1LTlkZDMtMTRhZWI0MTg5YTRjXkEyXkFqcGdeQXVyNTAzMTY4MDA@._V1_.jpg,489925,ElsieFisher JoshHamilton EmilyRobinson JakeRyan DanielZolghadri FredHechinger,BoBurnham,Comedy Drama,A24 ScottRudinProductions
"Don't Worry, He Won't Get Far on Foot",2018,tt6288124,https://m.media-amazon.com/images/M/MV5BMjQ2MjQ3OTk2MV5BMl5BanBnXkFtZTgwNjQ0NzA2NDM@._V1_.jpg,443009,JoaquinPhoenix JonahHill RooneyMara JackBlack TonyGreenhand BethDitto,GusVanSant,Comedy Drama,AnonymousContent BigIndiePictures Iconoclast Lionsgate AmazonStudios
Mamma Mia! Here We Go Again,2018,tt6911608,https://m.media-amazon.com/images/M/MV5BMjEwMTM3OTI1NV5BMl5BanBnXkFtZTgwNDk5NTY0NTM@._V1_.jpg,458423,AmandaSeyfried LilyJames JulieWalters ChristineBaranski AlexaDavies JessicaKeenanWynn,OlParker,Comedy Romance,Littlestar Playtone
The Equalizer 2,2018,tt3766354,https://m.media-amazon.com/images/M/MV5BMTU2OTYzODQyMF5BMl5BanBnXkFtZTgwNjU3Njk5NTM@._V1_.jpg,345887,DenzelWashington PedroPascal AshtonSanders BillPullman MelissaLeo JonathanScarfe,AntoineFuqua,Action Thriller Crime,LonetreeEntertainment FuquaFilms EscapeArtists SonyPictures ZHIVProductions MaceNeufeldProductions ColumbiaPictures
Blindspotting,2018,tt7242142,https://m.media-amazon.com/images/M/MV5BNjgwYTQ4YmEtOTcwYy00NjBlLWI0ZjYtNDM0YmI1OGM0MWY0XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_.jpg,489930,DaveedDiggs RafaelCasal JaninaGavankar JasmineCephasJones EthanEmbry TishaCampbell,CarlosLópezEstrada,Comedy Drama,SummitEntertainment SnootEntertainment CodeblackFilms
Unfriended: Dark Web,2018,tt4761916,https://m.media-amazon.com/images/M/MV5BNTI0OWYwZGEtMDNkMy00YTQyLTg2NTgtNWM1N2ViOGU5ZjEzXkEyXkFqcGdeQXVyNjEwNTM2Mzc@._V1_.jpg,505058,ColinWoodell BettyGabriel RebeccaRittenhouse AndrewLees ConnorDelRio StephanieNogueras,StephenSusco,Horror Thriller Mystery,UniversalPictures BlumhouseProductions BazelevsEntertainment
Teen Titans Go! To the Movies,2018,tt7424200,https://m.media-amazon.com/images/M/MV5BOTZhMTIwZDUtYjZjZS00MmViLTg3NzEtNWE5NzI1NDUwNDJmXkEyXkFqcGdeQXVyODQxMTI4MjM@._V1_.jpg,474395,GregCipes ScottMenville KharyPayton TaraStrong HyndenWalch WillArnett,AaronHorvath,Animation Action Comedy ScienceFiction,WarnerBrosAnimation DCEntertainment
Puzzle,2018,tt10806200,https://m.media-amazon.com/images/M/MV5BNGI4MDM3ZjUtYmUxMi00NmMxLTk2NzUtMzY0OWVlMTlhN2NiXkEyXkFqcGdeQXVyODc5MjUyMDQ@._V1_.jpg,538290,JiSeung-hyun KangKi-young Se-minLee,LimJin-seung,Thriller,unknown
Extinction,2018,tt3201640,https://m.media-amazon.com/images/M/MV5BMTU5OTYzMzcwOF5BMl5BanBnXkFtZTgwNTkzMzk4NTM@._V1_.jpg,429415,MichaelPeña LizzyCaplan IsraelBroussard MikeColter LexShrapnel EmmaBooth,BenYoung,Action Drama ScienceFiction Thriller,GoodUniverse MandevilleFilms
Christopher Robin,2018,tt4575576,https://m.media-amazon.com/images/M/MV5BMjAzOTM2OTAyNF5BMl5BanBnXkFtZTgwNTg5ODg1NTM@._V1_.jpg,420814,EwanMcGregor HayleyAtwell BronteCarmichael JimCummings BradGarrett SophieOkonedo,MarcForster,Adventure Comedy Family Fantasy,WaltDisneyPictures 2DUX²
The Darkest Minds,2018,tt4073790,https://m.media-amazon.com/images/M/MV5BMTUxOGE3OTUtM2I2My00YzE3LTg2NDktZTI3NjE4NDdjMGFiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,445651,AmandlaStenberg HarrisDickinson PatrickGibson SkylanBrooks MandyMoore MiyaCech,JenniferYuhNelson,Action Adventure Drama,21LapsEntertainment 20thCenturyFox
The Spy Who Dumped Me,2018,tt6663582,https://m.media-amazon.com/images/M/MV5BNDY1MTA0NjgyN15BMl5BanBnXkFtZTgwMTEzNDQ4NTM@._V1_.jpg,454992,MilaKunis KateMcKinnon JustinTheroux SamHeughan LollyAdefope DustinDemri-Burns,SusannaFogel,Action Comedy,ImagineEntertainment Lionsgate BronStudios
The Miseducation of Cameron Post,2018,tt6257174,https://m.media-amazon.com/images/M/MV5BNGI5ZDlkN2EtNTY5NC00ZDdjLTkzODktNzkwOGMwODcxZTI4XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,426613,ChloëGraceMoretz JohnGallagherJr SashaLane ForrestGoodluck JenniferEhle MarinIreland,DesireeAkhavan,Drama,BeachsideFilms ParkvillePictures
Never Goin' Back,2018,tt7690016,https://m.media-amazon.com/images/M/MV5BMTg4Mjg5NjQwMF5BMl5BanBnXkFtZTgwOTc1MDg0NTM@._V1_.jpg,490005,MaiaMitchell CamilaMorrone KyleMooney JoelAllen KendalSmith MatthewHolcomb,AugustineFrizzell,Comedy,SailorBear MamaBearStudios ZeroTransFatProductions
Dog Days,2018,tt7365604,https://m.media-amazon.com/images/M/MV5BMTg2ZDY0YWUtOWZkYS00MmUwLWFjMmEtNjIzNmNiZDFkNTYzXkEyXkFqcGdeQXVyNzYzMjUxODY@._V1_.jpg,477510,NinaDobrev VanessaHudgens AdamPally EvaLongoria RobCorddry ToneBell,KenMarino,Romance Comedy,LDEntertainment
The Meg,2018,tt4779682,https://m.media-amazon.com/images/M/MV5BMTAxMGRmODYtM2NkYS00ZGRlLWE1MWItYjI1MzIwNjQwN2RiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,345940,JasonStatham LiBingbing RainnWilson CliffCurtis RubyRose JessicaMcNamee,JonTurteltaub,Action ScienceFiction Horror,ApellesEntertainment GravityPictures diBonaventuraPictures FlagshipEntertainmentGroup MaedayProductions WarnerBrosPictures
BlacKkKlansman,2018,tt7349662,https://m.media-amazon.com/images/M/MV5BMjUyOTE1NjI0OF5BMl5BanBnXkFtZTgwMTM4ODQ5NTM@._V1_.jpg,487558,JohnDavidWashington AdamDriver TopherGrace LauraHarrier AlecBaldwin JasperPääkkönen,SpikeLee,Comedy Crime Drama History,FocusFeatures LegendaryPictures PerfectWorldPictures MonkeypawProductions BlumhouseProductions QCEntertainment 40AcresandaMuleFilmworks
Slender Man,2018,tt5690360,https://m.media-amazon.com/images/M/MV5BMjE0MzcwMDAyNl5BMl5BanBnXkFtZTgwMzc4ODg0NDM@._V1_.jpg,439015,JoeyKing JavierBotet JuliaGoldaniTelles JazSinclair AnnaliseBasso KevinChapman,SylvainWhite,Horror Mystery Thriller,MadhouseEntertainment MythologyEntertainment ScreenGems
Crazy Rich Asians,2018,tt3104988,https://m.media-amazon.com/images/M/MV5BMTYxNDMyOTAxN15BMl5BanBnXkFtZTgwMDg1ODYzNTM@._V1_.jpg,455207,ConstanceWu HenryGolding MichelleYeoh GemmaChan LisaLu Awkwafina,JonMChu,Comedy Drama Romance,ColorForce IvanhoePictures WarnerBrosPictures
Alpha,2018,tt4244998,https://m.media-amazon.com/images/M/MV5BODI4OTk1ODY3N15BMl5BanBnXkFtZTgwMDI1MTcwNjM@._V1_.jpg,399360,KodiSmit-McPhee JóhannesHaukurJóhannesson MarcinKowalczyk JensHultén NatassiaMalthe SpencerBogaert,AlbertHughes,Adventure Drama,Studio8 ColumbiaPictures ThePictureCompany
Mile 22,2018,tt4560436,https://m.media-amazon.com/images/M/MV5BNzUyODk4OTkxNF5BMl5BanBnXkFtZTgwMzY0MDgzNTM@._V1_.jpg,347375,MarkWahlberg LaurenCohan IkoUwais JohnMalkovich RondaRousey TerryKinney,PeterBerg,Action Thriller,STXFilms ClosesttotheHoleProductions Film44 TheHideawayEntertainment HuayiBrothersPictures TangMediaProductions LeverageEntertainment
Billionaire Boys Club,2018,tt5179598,https://m.media-amazon.com/images/M/MV5BZDAxZTE2MzgtZjNjYi00YjE4LWIzNzYtNTQyZWRhMWVhMTc2XkEyXkFqcGdeQXVyNTUzOTUwMTk@._V1_.jpg,385360,AnselElgort KevinSpacey TaronEgerton EmmaRoberts JeremyIrvine ThomasCocquerel,JamesCox,Drama Thriller,ArmoryFilms OriahEntertainment
"Juliet, Naked",2018,tt5607096,https://m.media-amazon.com/images/M/MV5BMTk3OTE3ODg1Ml5BMl5BanBnXkFtZTgwMTI4NTE4NTM@._V1_.jpg,458344,RoseByrne EthanHawke ChrisODowd AzhyRobertson LilyBrazier MeganDodds,JessePeretz,Comedy Drama Romance,BonaFide ApatowProductions LosAngelesMediaFund
Down a Dark Hall,2018,tt2372251,https://m.media-amazon.com/images/M/MV5BMTY4ODg5MjMwNl5BMl5BanBnXkFtZTgwMDgyNzY1NTM@._V1_.jpg,421792,AnnaSophiaRobb UmaThurman IsabelleFuhrman VictoriaMoroles NoahSilver TaylorRussell,RodrigoCortés,Thriller Drama Fantasy Horror,TempleHillEntertainment NostromoPictures FickleFishFilms SummitEntertainment Lionsgate
To All the Boys I've Loved Before,2018,tt3846674,https://m.media-amazon.com/images/M/MV5BMjQ3NjM5MTAzN15BMl5BanBnXkFtZTgwODQzMDAwNjM@._V1_.jpg,466282,LanaCondor NoahCentineo JanelParrish AnnaCathcart AndrewBachelor TrezzoMahoro,SusanJohnson,Comedy Romance,AwesomenessFilms OverbrookEntertainment
The Happytime Murders,2018,tt1308728,https://m.media-amazon.com/images/M/MV5BOTRjMTczMGItMmYxMi00ZThlLTg2ZjAtODgyZTNkN2VmMDlhXkEyXkFqcGdeQXVyNzQwNjY4NTg@._V1_.jpg,412988,MelissaMcCarthy BillBarretta ElizabethBanks JoelMcHale MayaRudolph LeslieDavidBaker,BrianHenson,Action Comedy Crime,STXFilms BlackBearPictures HensonAlternative HuayiBrothersPictures OntheDay
Searching,2018,tt7668870,https://m.media-amazon.com/images/M/MV5BMjIwOTA3NDI3MF5BMl5BanBnXkFtZTgwNzIzMzA5NTM@._V1_.jpg,489999,JohnCho MichelleLa DebraMessing JosephLee SaraSohn BrianaMcLean,AneeshChaganty,Thriller Mystery Drama,Stage6Films ScreenGems BazelevsEntertainment
Operation Finale,2018,tt5208252,https://m.media-amazon.com/images/M/MV5BYzE1YjI2MjctZTY2Zi00NDBhLWIzYmMtNzMzMDgwZjE4MzUxXkEyXkFqcGdeQXVyNTI4MzE4MDU@._V1_.jpg,493551,OscarIsaac BenKingsley MélanieLaurent PeterStrauss NickKroll LiorRaz,ChrisWeitz,Drama History Thriller,AutomatikEntertainment Metro-Goldwyn-Mayer
Kin,2018,tt6017942,https://m.media-amazon.com/images/M/MV5BZDczYzNhMDMtNmQ2Ni00ZjcwLWI1MDQtMWI1YWVkNjkzN2NhXkEyXkFqcGdeQXVyNDMzMzI5MjM@._V1_.jpg,425505,MylesTruitt JackReynor DennisQuaid ZoëKravitz JamesFranco CarrieCoon,JonathanBaker,ScienceFiction Action Adventure Thriller,21LapsEntertainment NoTraceCamping Lionsgate SummitEntertainment GoodUniverse EndeavorContent
The Little Stranger,2018,tt6859762,https://m.media-amazon.com/images/M/MV5BMTYyNzQ5OTk0Nl5BMl5BanBnXkFtZTgwNzgzNDk3NTM@._V1_.jpg,455108,DomhnallGleeson RuthWilson WillPoulter OliverZetterström CharlotteRampling LivHill,LennyAbrahamson,Mystery Horror,ElementPictures Film4Productions DarkTrickFilms PotboilerProductions Canal+ Ciné+ IngeniousMedia ScreenIreland Pathé FocusFeatures
Destination Wedding,2018,tt6987770,https://m.media-amazon.com/images/M/MV5BODI4YjE3YTItNWUyMC00NThhLThiMDUtZDhmNDdiNDM5ZTYwXkEyXkFqcGdeQXVyNzEyMTk0MzM@._V1_.jpg,489929,WinonaRyder KeanuReeves DJDallenbach TedDubost DRoshWright GregLucey,VictorLevin,Romance Comedy Drama,TheFyzz SunshinePictures TwoCamelsFilms
Reprisal,2018,tt6547170,https://m.media-amazon.com/images/M/MV5BMzcyMmEzOGMtZTU4My00MmJjLTk5YWYtMmUwNjNiZmI0MGFhXkEyXkFqcGdeQXVyMjM4NTM5NDY@._V1_.jpg,531593,FrankGrillo BruceWillis JohnathonSchaech OliviaCulpo NataliYura TylerJonOlson,BrianAMiller,Action Thriller Crime,IngeniousMedia KindHeartsEntertainment CheckluckFilms TheFyzz EFOFilms
The Nun,2018,tt5814060,https://m.media-amazon.com/images/M/MV5BMjM3NzQ5NDcxOF5BMl5BanBnXkFtZTgwNzM4MTQ5NTM@._V1_.jpg,439079,TaissaFarmiga DemiánBichir BonnieAarons JonasBloquet IngridBisu PatrickWilson,CorinHardy,Horror Mystery Thriller,NewLineCinema AtomicMonster TheSafranCompany
Peppermint,2018,tt6850820,https://m.media-amazon.com/images/M/MV5BNWVlMjQ3MjItOWE3YS00YTYwLWE0ZDMtZWMyZWY1NzkxNWIwXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,458594,JenniferGarner JohnGallagherJr JohnOrtiz JuanPabloRaba AnnieIlonzeh JeffHephner,PierreMorel,Action Thriller,STXFilms LakeshoreEntertainment HuayiBrothersPictures UniversalPictures
The Predator,2018,tt3829266,https://m.media-amazon.com/images/M/MV5BNjZjN2QzNjYtYWZkMi00OWQ4LWFjNDctYjcyMjM2ZDNjOWMyXkEyXkFqcGdeQXVyMjMwNDgzNjc@._V1_.jpg,346910,BoydHolbrook TrevanteRhodes SterlingKBrown JacobTremblay Keegan-MichaelKey OliviaMunn,ShaneBlack,ScienceFiction Action Adventure,DavisEntertainment TSGEntertainment 20thCenturyFox CanadaFilmCapital
White Boy Rick,2018,tt4537896,https://m.media-amazon.com/images/M/MV5BNjQ5MzY4NjQ4Nl5BMl5BanBnXkFtZTgwMzc1NjU4NjM@._V1_.jpg,438808,RichieMerritt MatthewMcConaughey JenniferJasonLeigh BelPowley RJCyler RoryCochrane,YannDemange,Crime Drama,Studio8 ProtozoaPictures LBIProductions ColumbiaPictures
A Simple Favor,2018,tt7040874,https://m.media-amazon.com/images/M/MV5BZjFiMGNiNmItMzNiNi00Mjc1LTg1N2YtNWE2NTE5N2VlZTQ3XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,484247,AnnaKendrick BlakeLively HenryGolding RupertFriend LindaCardellini BashirSalahuddin,PaulFeig,Crime Thriller Mystery Comedy,FeigcoEntertainment BronStudios
Lizzie,2018,tt5160938,https://m.media-amazon.com/images/M/MV5BMTYzMDY5ODU1Ml5BMl5BanBnXkFtZTgwNjkwNzkwNjM@._V1_.jpg,460071,ChloëSevigny KimDickens KristenStewart JameySheridan FionaShaw DenisOHare,CraigMacneill,Crime Drama Thriller,ArtinaFilms DestroFilms PowderHoundPictures TheSolution
Unbroken: Path to Redemption,2018,tt7339792,https://m.media-amazon.com/images/M/MV5BYjlmYWVmMWItMzlkYS00YzI5LWI3ZmEtNjNkZWQxZTk3MTJhXkEyXkFqcGdeQXVyNTQ3MjE4NTU@._V1_.jpg,506680,SamuelHunt MerrittPatterson BobGunton WillGraham DavidSakurai VanessaBellCalloway,HaroldCronk,Drama,Universal1440Entertainment MattBaerFilms
Hell House LLC II: The Abaddon Hotel,2018,tt8707374,https://m.media-amazon.com/images/M/MV5BYTA2YmExODUtYzRlYi00ZDE4LThlZWYtNjY5YmYyMWFmZmRiXkEyXkFqcGdeQXVyMTE4NTYyNjM@._V1_.jpg,532973,VasileFlutur JillianGeurts JoyShatz DustinAusten BrianDavidTracy KyleIngleman,StephenCognetti,Horror,TerrorFilms
The House with a Clock in Its Walls,2018,tt2119543,https://m.media-amazon.com/images/M/MV5BMTk1MzM1ODEwOV5BMl5BanBnXkFtZTgwMTE0OTA4NTM@._V1_.jpg,463821,JackBlack CateBlanchett OwenVaccaro KyleMacLachlan RenéeEliseGoldsberry ColleenCamp,EliRoth,Fantasy Family Comedy,AmblinEntertainment MythologyEntertainment RelianceEntertainment UniversalPictures DreamWorksPictures
Life Itself,2018,tt5989218,https://m.media-amazon.com/images/M/MV5BM2ZmY2I2ZDktZjhhMC00YmFmLWIyNDUtODk0NjY3Y2Q5MmRiXkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,446696,OscarIsaac OliviaWilde AnnetteBening AntonioBanderas MandyPatinkin JeanSmart,DanFogelman,Drama Romance,FilmNationEntertainment NostromoPictures TempleHillEntertainment 17-28BlackProduction
Assassination Nation,2018,tt6205872,https://m.media-amazon.com/images/M/MV5BMjA5NTIwNDc3Ml5BMl5BanBnXkFtZTgwOTExNDM5NTM@._V1_.jpg,446101,OdessaYoung HariNef ABRA SukiWaterhouse AnikaNoniRose ColmanDomingo,SamLevinson,Thriller Horror Comedy,BronStudios PhantomFour CreativeWealthMediaFinance FoxtailEntertainment
Little Italy,2018,tt6957966,https://m.media-amazon.com/images/M/MV5BMjM3MDc2NDc2N15BMl5BanBnXkFtZTgwNzg2NjExNjM@._V1_.jpg,523773,EmmaRoberts HaydenChristensen AlyssaMilano DannyAiello AndreaMartin JaneSeymour,DonaldPetrie,Comedy Romance,TéléfilmCanada FirstTakeEntertainment
Colette,2018,tt5437928,https://m.media-amazon.com/images/M/MV5BZTg5M2MxYzAtZjUwMi00MzRjLTkxNTItZmNjYzUxZjI3YzI3XkEyXkFqcGdeQXVyNDY2MjcyOTQ@._V1_.jpg,454652,KeiraKnightley DominicWest DeniseGough FionaShaw RobertPugh EleanorTomlinson,WashWestmoreland,Drama History,Number9Films BoldFilms KillerFilms
"Love, Gilda",2018,tt5424228,https://m.media-amazon.com/images/M/MV5BZTMxOWI1ODUtYzZjYy00MTBiLWIyZGQtNTRjNTY5NGZmMjc4XkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_.jpg,511972,GildaRadner ChevyChase AmyPoehler BillHader MayaRudolph MartinShort,LisaD’Apolito,Documentary,3FacesFilms MottoPictures
Smallfoot,2018,tt6182908,https://m.media-amazon.com/images/M/MV5BNTVkYTZlZWItZTc0ZS00MTIzLThlNjItNmNkNDA5YzIwZGZjXkEyXkFqcGdeQXVyODQzNTE3ODc@._V1_.jpg,446894,ChanningTatum JamesCorden Zendaya Common LeBronJames DannyDeVito,KareyKirkpatrick,Family Animation Adventure Fantasy,WarnerBrosPicturesAnimation WarnerBrosPictures ZaftigFilms
Night School,2018,tt6781982,https://m.media-amazon.com/images/M/MV5BMWU5NjgxZWItY2E2ZC00NDM5LTg4MzQtMjBhNjE5Njc1NzdhXkEyXkFqcGdeQXVyNzI1NzMxNzM@._V1_.jpg,454293,KevinHart TiffanyHaddish RobRiggle RomanyMalco TaranKillam MegalynEchikunwoke,MalcolmDLee,Comedy,HartBeatProductions WillPackerProductions PerfectWorldPictures UniversalPictures
The Old Man & the Gun,2018,tt2837574,https://m.media-amazon.com/images/M/MV5BOTk3NjU5MjIxM15BMl5BanBnXkFtZTgwNjU0OTU2NTM@._V1_.jpg,429203,RobertRedford CaseyAffleck SissySpacek DannyGlover TomWaits TikaSumpter,DavidLowery,Comedy Crime Drama,CondéNastEntertainment EndgameEntertainment IdentityFilms SailorBear WildwoodEnterprises FoxSearchlightPictures
Hell Fest,2018,tt1999890,https://m.media-amazon.com/images/M/MV5BYzg2MTNjOGUtZDk3OS00OGJkLWIyZWYtZGQxMmI5MTRkNzcxXkEyXkFqcGdeQXVyODAzODU1NDQ@._V1_.jpg,429476,AmyForsyth ReignEdwards BexTaylor-Klaus ChristianJames RobyAttal MattMercurio,GregoryPlotkin,Horror,ValhallaMotionPictures TuckerTooleyEntertainment IngenuityStudios Lionsgate
Power of the Air,2018,tt3554938,https://m.media-amazon.com/images/M/MV5BMjQzODQxMWUtMTcyMy00YTIzLTkxNGEtZTYyMWEyMmMxYWM1XkEyXkFqcGdeQXVyNDc4MTM2MTE@._V1_.jpg,670211,NicholasXParsons PattyDuke MichaelGross TracyGoode WendellKinney SallieGlaner,DaveChristiano,Drama,Five&TwoPictures
Venom,2018,tt1270797,https://m.media-amazon.com/images/M/MV5BNzAwNzUzNjY4MV5BMl5BanBnXkFtZTgwMTQ5MzM0NjM@._V1_.jpg,335983,TomHardy MichelleWilliams RizAhmed ScottHaze ReidScott JennySlate,RubenFleischer,ScienceFiction Action,MattTolmachProductions PascalPictures MarvelEntertainment TencentPictures AradProductions
A Star Is Born,2018,tt1517451,https://m.media-amazon.com/images/M/MV5BNmE5ZmE3OGItNTdlNC00YmMxLWEzNjctYzAwOGQ5ODg0OTI0XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_.jpg,332562,BradleyCooper LadyGaga SamElliott AndrewDiceClay RafiGavron AnthonyRamos,BradleyCooper,Music Drama Romance,ThunderRoad 22&Green GerberPictures JointEffort MalpasoProductions WarnerBrosPictures LiveNationProductions
The Happy Prince,2018,tt2404639,https://m.media-amazon.com/images/M/MV5BODVjZThlMzMtZjQwNy00YjRlLWE5ZTMtMWVlMWUwM2U1NjRkXkEyXkFqcGdeQXVyODcyODY1Mzg@._V1_.jpg,427214,RupertEverett ColinFirth EmilyWatson ColinMorgan EdwinThomas FrancaAbategiovanni,RupertEverett,Drama,MazePictures EntreChienetLoup Palomar CinePlusFilmproduktion TeleMünchenGruppe Proximus RTBF
First Man,2018,tt1213641,https://m.media-amazon.com/images/M/MV5BMDBhOTMxN2UtYjllYS00NWNiLWE1MzAtZjg3NmExODliMDQ0XkEyXkFqcGdeQXVyMjMxOTE0ODA@._V1_.jpg,369972,RyanGosling ClaireFoy JasonClarke KyleChandler CoreyStoll PatrickFugit,DamienChazelle,History Drama,DreamWorksPictures TempleHillEntertainment UniversalPictures AmblinEntertainment PhantasmaFilms PerfectWorldPictures
Bad Times at the El Royale,2018,tt6628394,https://m.media-amazon.com/images/M/MV5BOTk1Nzk1MDc1MF5BMl5BanBnXkFtZTgwNjU2NDExNjM@._V1_.jpg,446021,JeffBridges CynthiaErivo DakotaJohnson JonHamm LewisPullman CaileeSpaeny,DrewGoddard,Thriller Drama Mystery Crime,20thCenturyFox GoddardTextiles TSGEntertainment
Goosebumps 2: Haunted Halloween,2018,tt5664636,https://m.media-amazon.com/images/M/MV5BNzgxMDQ2MDUyMF5BMl5BanBnXkFtZTgwNzgyMjQyNjM@._V1_.jpg,442062,JeremyRayTaylor MadisonIseman CaleelHarris WendiMcLendon-Covey KenJeong ChrisParnell,AriSandel,Adventure Comedy Fantasy Family Horror,ColumbiaPictures OriginalFilm ScholasticEntertainment SilvertongueFilms SonyPictures SonyPicturesAnimation
Beautiful Boy,2018,tt1226837,https://m.media-amazon.com/images/M/MV5BNjNhNjVjZDQtMzRhMS00YmI2LTkxZmEtMDdkMWU3OWQ2NjNmXkEyXkFqcGdeQXVyODE1MjMyNzI@._V1_.jpg,451915,SteveCarell TimothéeChalamet MauraTierney AmyRyan ChristianConvery OakleyBull,FelixvanGroeningen,Drama,PlanBEntertainment BigIndiePictures AmazonStudios
